#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:3.769476828 mV
#Ic:37.13309425 uA
#Vbe:343.484059 uV
#Ib:-34.3484058979 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
2.831298438584965,2.571503621873859e-05,0,0,2.85,0.6
2.857684776383523,2.571503621873859e-05,0,0,2.875,0.6
2.884071114182081,6.284813046903224e-05,0,0,2.9,0.6
2.906687975152274,6.284813046903224e-05,0,0,2.925,0.6
2.933074312950832,6.284813046903224e-05,0,0,2.95,0.6
2.955691173921025,2.571503621873859e-05,0,0,2.975,0.6
2.978308034891217,2.571503621873859e-05,0,0,3,0.6
3.008463849518141,2.571503621873859e-05,0,0,3.025,0.6
3.031080710488333,2.571503621873859e-05,0,0,3.05,0.6
3.057467048286891,2.571503621873859e-05,0,0,3.075,0.6
3.083853386085449,6.284813046903224e-05,0,0,3.1,0.6
3.106470247055642,2.571503621873859e-05,0,0,3.125,0.6
3.1328565848542,6.284813046903224e-05,0,0,3.15,0.6
3.155473445824393,6.284813046903224e-05,0,0,3.175,0.6
3.181859783622951,6.284813046903224e-05,0,0,3.2,0.6
3.204476644593143,6.284813046903224e-05,0,0,3.225,0.6
3.230862982391701,6.284813046903224e-05,0,0,3.25,0.6
3.253479843361894,2.571503621873859e-05,0,0,3.275,0.6
3.279866181160452,2.571503621873859e-05,0,0,3.3,0.6
3.302483042130645,6.284813046903224e-05,0,0,3.325,0.6
3.328869379929203,6.284813046903224e-05,0,0,3.35,0.6
3.355255717727761,6.284813046903224e-05,0,0,3.375,0.6
3.381642055526319,6.284813046903224e-05,0,0,3.4,0.6
3.408028393324877,6.284813046903224e-05,0,0,3.425,0.6
3.434414731123435,6.284813046903224e-05,0,0,3.45,0.6
3.457031592093628,6.284813046903224e-05,0,0,3.475,0.6
3.483417929892186,6.284813046903224e-05,0,0,3.5,0.6
3.506034790862379,6.284813046903224e-05,0,0,3.525,0.6
3.532421128660937,6.284813046903224e-05,0,0,3.55,0.6
3.558807466459495,6.284813046903224e-05,0,0,3.575,0.6
3.585193804258053,6.284813046903224e-05,0,0,3.6,0.6
3.611580142056611,6.284813046903224e-05,0,0,3.625,0.6
3.634197003026804,6.284813046903224e-05,0,0,3.65,0.6
3.656813863996996,6.284813046903224e-05,0,0,3.675,0.6
