#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:3.753721152 mV
#Ic:37.20951047 uA
#Vbe:341.7798811 uV
#Ib:-34.1779881146 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
0.01331361630594494,0.0001335509871160366,0,0,0,0.6
0.03583594321656584,0.0001335509871160366,0,0,0.025,0.6
0.05835827012718674,0.0001707604975838376,0,0,0.05,0.6
0.08088059703780764,0.0001707604975838376,0,0,0.075,0.6
0.1034029239484286,0.0002079700080516386,0,0,0.1,0.6
0.1296789720108196,0.0002451795185194396,0,0,0.125,0.6
0.1484475777696704,0.0002451795185194396,0,0,0.15,0.6
0.1747236258320614,0.0002451795185194396,0,0,0.175,0.6
0.2009996738944525,0.0002451795185194396,0,0,0.2,0.6
0.2272757219568435,0.0002451795185194396,0,0,0.225,0.6
0.2535517700192346,0.0002451795185194396,0,0,0.25,0.6
0.2723203757780853,0.0002451795185194396,0,0,0.275,0.6
0.2985964238404764,0.0002451795185194396,0,0,0.3,0.6
0.3211187507510973,0.0002451795185194396,0,0,0.325,0.6
0.3473947988134883,0.0002451795185194396,0,0,0.35,0.6
0.3736708468758794,0.0002451795185194396,0,0,0.375,0.6
0.3961931737865003,0.0002451795185194396,0,0,0.4,0.6
0.4224692218488914,0.0002451795185194396,0,0,0.425,0.6
0.4487452699112824,0.0002451795185194396,0,0,0.45,0.6
0.4750213179736735,0.0002451795185194396,0,0,0.475,0.6
0.5012973660360645,0.0002451795185194396,0,0,0.5,0.6
0.5238196929466854,0.0002451795185194396,0,0,0.525,0.6
0.5500957410090764,0.0002451795185194396,0,0,0.55,0.6
0.5726180679196974,0.0002451795185194396,0,0,0.575,0.6
0.5988941159820884,0.0002451795185194396,0,0,0.6,0.6
0.6251701640444794,0.0002451795185194396,0,0,0.625,0.6
0.6514462121068705,0.0002451795185194396,0,0,0.65,0.6
0.6739685390174914,0.0002451795185194396,0,0,0.675,0.6
0.7002445870798825,0.0002451795185194396,0,0,0.7,0.6
0.7227669139905034,0.0002823890289872406,0,0,0.725,0.6
0.7490429620528944,0.0002823890289872406,0,0,0.75,0.6
0.7715652889635154,0.0002451795185194396,0,0,0.775,0.6
0.7978413370259064,0.0002451795185194396,0,0,0.8,0.6
0.8241173850882975,0.0002823890289872406,0,0,0.825,0.6
0.8503934331506885,0.0002451795185194396,0,0,0.85,0.6
0.8729157600613094,0.0002451795185194396,0,0,0.875,0.6
0.8991918081237005,0.0002823890289872406,0,0,0.9,0.6
0.9217141350343213,0.0002451795185194396,0,0,0.925,0.6
0.9517439042484825,0.0002823890289872406,0,0,0.95,0.6
0.9742662311591035,0.0002451795185194396,0,0,0.975,0.6
1.000542279221495,0.0002451795185194396,0,0,1,0.6
1.026818327283886,0.0002451795185194396,0,0,1.025,0.6
1.053094375346277,0.0002451795185194396,0,0,1.05,0.6
1.075616702256897,0.0002451795185194396,0,0,1.075,0.6
1.101892750319289,0.0002451795185194396,0,0,1.1,0.6
1.12441507722991,0.0002451795185194396,0,0,1.125,0.6
1.1506911252923,0.0002451795185194396,0,0,1.15,0.6
1.176967173354692,0.0002451795185194396,0,0,1.175,0.6
1.199489500265313,0.0002451795185194396,0,0,1.2,0.6
1.225765548327703,0.0002451795185194396,0,0,1.225,0.6
1.248287875238324,0.0002451795185194396,0,0,1.25,0.6
1.274563923300716,0.0002451795185194396,0,0,1.275,0.6
1.297086250211337,0.0002451795185194396,0,0,1.3,0.6
1.323362298273727,0.0002451795185194396,0,0,1.325,0.6
1.349638346336119,0.0002451795185194396,0,0,1.35,0.6
1.375914394398509,0.0002451795185194396,0,0,1.375,0.6
1.39843672130913,0.0002451795185194396,0,0,1.4,0.6
1.424712769371522,0.0002451795185194396,0,0,1.425,0.6
1.450988817433913,0.0002451795185194396,0,0,1.45,0.6
1.477264865496304,0.0002451795185194396,0,0,1.475,0.6
1.499787192406925,0.0002451795185194396,0,0,1.5,0.6
1.526063240469316,0.0002451795185194396,0,0,1.525,0.6
1.548585567379936,0.0002451795185194396,0,0,1.55,0.6
1.574861615442328,0.0002451795185194396,0,0,1.575,0.6
1.601137663504719,0.0002451795185194396,0,0,1.6,0.6
1.62741371156711,0.0002451795185194396,0,0,1.625,0.6
1.649936038477731,0.0002451795185194396,0,0,1.65,0.6
1.676212086540122,0.0002823890289872406,0,0,1.675,0.6
1.702488134602513,0.0002451795185194396,0,0,1.7,0.6
1.725010461513134,0.0002451795185194396,0,0,1.725,0.6
1.751286509575525,0.0002451795185194396,0,0,1.75,0.6
1.773808836486146,0.0002451795185194396,0,0,1.775,0.6
1.800084884548537,0.0002451795185194396,0,0,1.8,0.6
1.822607211459157,0.0002451795185194396,0,0,1.825,0.6
1.848883259521549,0.0002451795185194396,0,0,1.85,0.6
1.87515930758394,0.0002451795185194396,0,0,1.875,0.6
1.901435355646331,0.0002451795185194396,0,0,1.9,0.6
1.923957682556952,0.0002823890289872406,0,0,1.925,0.6
1.950233730619343,0.0002823890289872406,0,0,1.95,0.6
1.976509778681734,0.0002823890289872406,0,0,1.975,0.6
2.002785826744125,0.0002451795185194396,0,0,2,0.6
2.025308153654746,0.0002823890289872406,0,0,2.025,0.6
2.051584201717136,0.0002451795185194396,0,0,2.05,0.6
2.074106528627757,0.0002823890289872406,0,0,2.075,0.6
2.104136297841919,0.0002823890289872406,0,0,2.1,0.6
2.126658624752539,0.0002451795185194396,0,0,2.125,0.6
2.14918095166316,0.0002823890289872406,0,0,2.15,0.6
2.175456999725552,0.0002823890289872406,0,0,2.175,0.6
2.201733047787942,0.0002823890289872406,0,0,2.2,0.6
2.224255374698563,0.0002451795185194396,0,0,2.225,0.6
2.250531422760955,0.0002823890289872406,0,0,2.25,0.6
2.273053749671575,0.0002451795185194396,0,0,2.275,0.6
2.299329797733966,0.0002823890289872406,0,0,2.3,0.6
2.325605845796358,0.0002823890289872406,0,0,2.325,0.6
2.351881893858748,0.0002823890289872406,0,0,2.35,0.6
2.37815794192114,0.0002823890289872406,0,0,2.375,0.6
2.400680268831761,0.0002823890289872406,0,0,2.4,0.6
2.426956316894151,0.0002451795185194396,0,0,2.425,0.6
2.453232364956543,0.0002823890289872406,0,0,2.45,0.6
2.475754691867164,0.0002451795185194396,0,0,2.475,0.6
2.502030739929554,0.0002823890289872406,0,0,2.5,0.6
2.524553066840175,0.0002451795185194396,0,0,2.525,0.6
2.550829114902567,0.0002823890289872406,0,0,2.55,0.6
2.577105162964958,0.0002451795185194396,0,0,2.575,0.6
2.603381211027349,0.0002823890289872406,0,0,2.6,0.6
2.62965725908974,0.0002823890289872406,0,0,2.625,0.6
2.652179586000361,0.0002823890289872406,0,0,2.65,0.6
2.678455634062752,0.0002823890289872406,0,0,2.675,0.6
2.700977960973373,0.0002823890289872406,0,0,2.7,0.6
2.727254009035764,0.0002823890289872406,0,0,2.725,0.6
2.753530057098155,0.0002823890289872406,0,0,2.75,0.6
2.776052384008776,0.0002823890289872406,0,0,2.775,0.6
2.802328432071167,0.0002823890289872406,0,0,2.8,0.6
2.824850758981787,0.0002823890289872406,0,0,2.825,0.6
2.851126807044179,0.0002823890289872406,0,0,2.85,0.6
2.87740285510657,0.0002823890289872406,0,0,2.875,0.6
2.903678903168961,0.0002823890289872406,0,0,2.9,0.6
2.926201230079582,0.0002823890289872406,0,0,2.925,0.6
2.952477278141973,0.0002451795185194396,0,0,2.95,0.6
2.978753326204364,0.0002823890289872406,0,0,2.975,0.6
3.001275653114985,0.0002451795185194396,0,0,3,0.6
3.027551701177376,0.0002823890289872406,0,0,3.025,0.6
3.053827749239767,0.0002451795185194396,0,0,3.05,0.6
3.080103797302158,0.0002823890289872406,0,0,3.075,0.6
3.106379845364549,0.0002823890289872406,0,0,3.1,0.6
3.12890217227517,0.0002823890289872406,0,0,3.125,0.6
3.151424499185791,0.0002823890289872406,0,0,3.15,0.6
3.177700547248182,0.0002823890289872406,0,0,3.175,0.6
3.203976595310573,0.0002823890289872406,0,0,3.2,0.6
3.222745201069424,0.0002823890289872406,0,0,3.225,0.6
3.252774970283585,0.0002823890289872406,0,0,3.25,0.6
3.275297297194205,0.0002823890289872406,0,0,3.275,0.6
3.301573345256597,0.0002823890289872406,0,0,3.3,0.6
3.327849393318988,0.0002823890289872406,0,0,3.325,0.6
3.350371720229608,0.0002823890289872406,0,0,3.35,0.6
3.38040148944377,0.0002823890289872406,0,0,3.375,0.6
3.402923816354391,0.0002823890289872406,0,0,3.4,0.6
3.429199864416782,0.0002823890289872406,0,0,3.425,0.6
3.451722191327403,0.0002823890289872406,0,0,3.45,0.6
3.477998239389794,0.0002823890289872406,0,0,3.475,0.6
3.504274287452185,0.0002823890289872406,0,0,3.5,0.6
3.526796614362806,0.0002823890289872406,0,0,3.525,0.6
3.553072662425197,0.0002823890289872406,0,0,3.55,0.6
3.579348710487588,0.0002823890289872406,0,0,3.575,0.6
3.605624758549979,0.0002823890289872406,0,0,3.6,0.6
3.63190080661237,0.0002823890289872406,0,0,3.625,0.6
3.654423133522991,0.0002823890289872406,0,0,3.65,0.6
3.676945460433612,0.0002823890289872406,0,0,3.675,0.6
3.703221508496003,0.0002823890289872406,0,0,3.7,0.6
3.729497556558394,0.0002823890289872406,0,0,3.725,0.6
3.752019883469015,0.0002823890289872406,0,0,3.75,0.6
3.778295931531406,0.0002823890289872406,0,0,3.775,0.6
3.800818258442026,0.0002823890289872406,0,0,3.8,0.6
3.830848027656188,0.0002823890289872406,0,0,3.825,0.6
3.853370354566809,0.0002823890289872406,0,0,3.85,0.6
3.8796464026292,0.0002823890289872406,0,0,3.875,0.6
3.902168729539821,0.0002823890289872406,0,0,3.9,0.6
3.928444777602212,0.0002823890289872406,0,0,3.925,0.6
3.950967104512833,0.0002823890289872406,0,0,3.95,0.6
3.977243152575224,0.0002823890289872406,0,0,3.975,0.6
4.003519200637615,0.0002823890289872406,0,0,4,0.6
4.029795248700005,0.0002823890289872406,0,0,4.025,0.6
4.056071296762397,0.0002823890289872406,0,0,4.05,0.6
4.078593623673018,0.0002823890289872406,0,0,4.075,0.6
4.101115950583639,0.0002823890289872406,0,0,4.1,0.6
4.127391998646029,0.0002823890289872406,0,0,4.125,0.6
4.149914325556651,0.0002823890289872406,0,0,4.15,0.6
4.176190373619042,0.0002823890289872406,0,0,4.175,0.6
4.198712700529662,0.0002823890289872406,0,0,4.2,0.6
4.228742469743824,0.0002823890289872406,0,0,4.225,0.6
4.255018517806215,0.0002823890289872406,0,0,4.25,0.6
4.277540844716835,0.0002823890289872406,0,0,4.275,0.6
4.303816892779227,0.0002823890289872406,0,0,4.3,0.6
4.326339219689848,0.0002823890289872406,0,0,4.325,0.6
4.356368988904009,0.0002823890289872406,0,0,4.35,0.6
4.37889131581463,0.0002823890289872406,0,0,4.375,0.6
4.401413642725251,0.0002823890289872406,0,0,4.4,0.6
4.427689690787641,0.0002823890289872406,0,0,4.425,0.6
4.453965738850033,0.0002823890289872406,0,0,4.45,0.6
4.476488065760654,0.0002823890289872406,0,0,4.475,0.6
4.499010392671274,0.0002823890289872406,0,0,4.5,0.6
4.525286440733666,0.0002823890289872406,0,0,4.525,0.6
4.551562488796057,0.0002823890289872406,0,0,4.55,0.6
4.577838536858447,0.0002823890289872406,0,0,4.575,0.6
4.600360863769069,0.0002823890289872406,0,0,4.6,0.6
4.62663691183146,0.0002823890289872406,0,0,4.625,0.6
4.65291295989385,0.0002823890289872406,0,0,4.65,0.6
4.675435286804472,0.0002823890289872406,0,0,4.675,0.6
4.705465056018633,0.0002823890289872406,0,0,4.7,0.6
4.727987382929253,0.0002823890289872406,0,0,4.725,0.6
4.754263430991645,0.0002823890289872406,0,0,4.75,0.6
4.776785757902266,0.0002823890289872406,0,0,4.775,0.6
4.803061805964656,0.0002823890289872406,0,0,4.8,0.6
4.829337854027048,0.0002823890289872406,0,0,4.825,0.6
4.851860180937669,0.0002823890289872406,0,0,4.85,0.6
4.874382507848289,0.0002823890289872406,0,0,4.875,0.6
4.900658555910681,0.0002823890289872406,0,0,4.9,0.6
4.926934603973072,0.0002823890289872406,0,0,4.925,0.6
4.953210652035462,0.0002823890289872406,0,0,4.95,0.6
4.979486700097854,0.0002823890289872406,0,0,4.975,0.6
5.002009027008475,0.0002823890289872406,0,0,5,0.6
0.01331361630594494,0.0001335509871160366,0,0,0,0.8
0.02832850091302554,0.0001707604975838376,0,0,0.025,0.8
0.0470971066718763,0.0002451795185194396,0,0,0.05,0.8
0.0621119912789569,0.0003568080499228427,0,0,0.075,0.8
0.07337315473426735,0.0004684365813262457,0,0,0.1,0.8
0.08838803934134795,0.0006172746231974497,0,0,0.125,0.8
0.09589548164488826,0.0007661126650686538,0,0,0.15,0.8
0.1034029239484286,0.0009149507069398578,0,0,0.175,0.8
0.1109103662519689,0.001063788748811062,0,0,0.2,0.8
0.1184178085555092,0.001249836301150067,0,0,0.225,0.8
0.1259252508590495,0.001435883853489072,0,0,0.25,0.8
0.1334326931625898,0.001621931405828077,0,0,0.275,0.8
0.14094013546613,0.001807978958167082,0,0,0.3,0.8
0.1484475777696704,0.001994026510506087,0,0,0.325,0.8
0.1559550200732107,0.002142864552377291,0,0,0.35,0.8
0.163462462376751,0.002328912104716296,0,0,0.375,0.8
0.1709699046802913,0.002514959657055301,0,0,0.4,0.8
0.1822310681356017,0.002663797698926505,0,0,0.425,0.8
0.1934922315909122,0.002812635740797709,0,0,0.45,0.8
0.2047533950462226,0.002961473782668913,0,0,0.475,0.8
0.2197682796533032,0.003073102314072316,0,0,0.5,0.8
0.2347831642603838,0.003147521335007918,0,0,0.525,0.8
0.2497980488674644,0.00322194035594352,0,0,0.55,0.8
0.2685666546263152,0.003296359376879122,0,0,0.575,0.8
0.2873352603851659,0.003333568887346923,0,0,0.6,0.8
0.3098575872957868,0.003407987908282525,0,0,0.625,0.8
0.3323799142064077,0.003407987908282525,0,0,0.65,0.8
0.3549022411170286,0.003445197418750326,0,0,0.675,0.8
0.3774245680276496,0.003482406929218127,0,0,0.7,0.8
0.3961931737865003,0.003482406929218127,0,0,0.725,0.8
0.4262229430006615,0.003482406929218127,0,0,0.75,0.8
0.4487452699112824,0.003519616439685928,0,0,0.775,0.8
0.4750213179736735,0.003519616439685928,0,0,0.8,0.8
0.4975436448842944,0.003519616439685928,0,0,0.825,0.8
0.5238196929466854,0.003519616439685928,0,0,0.85,0.8
0.5500957410090764,0.003519616439685928,0,0,0.875,0.8
0.5726180679196974,0.003519616439685928,0,0,0.9,0.8
0.5988941159820884,0.003519616439685928,0,0,0.925,0.8
0.6214164428927094,0.003519616439685928,0,0,0.95,0.8
0.6476924909551004,0.003519616439685928,0,0,0.975,0.8
0.6739685390174914,0.003519616439685928,0,0,1,0.8
0.6964908659281124,0.003519616439685928,0,0,1.025,0.8
0.7227669139905034,0.003556825950153729,0,0,1.05,0.8
0.7452892409011243,0.003519616439685928,0,0,1.075,0.8
0.7715652889635154,0.003519616439685928,0,0,1.1,0.8
0.7978413370259064,0.003519616439685928,0,0,1.125,0.8
0.8241173850882975,0.003519616439685928,0,0,1.15,0.8
0.8428859908471482,0.003519616439685928,0,0,1.175,0.8
0.8691620389095392,0.003519616439685928,0,0,1.2,0.8
0.8954380869719303,0.003519616439685928,0,0,1.225,0.8
0.9217141350343213,0.003556825950153729,0,0,1.25,0.8
0.9479901830967125,0.003556825950153729,0,0,1.275,0.8
0.9705125100073333,0.003556825950153729,0,0,1.3,0.8
0.9967885580697243,0.003556825950153729,0,0,1.325,0.8
1.023064606132115,0.003519616439685928,0,0,1.35,0.8
1.049340654194507,0.003556825950153729,0,0,1.375,0.8
1.068109259953357,0.003556825950153729,0,0,1.4,0.8
1.098139029167518,0.003556825950153729,0,0,1.425,0.8
1.120661356078139,0.003556825950153729,0,0,1.45,0.8
1.14693740414053,0.003556825950153729,0,0,1.475,0.8
1.173213452202921,0.003556825950153729,0,0,1.5,0.8
1.195735779113542,0.003556825950153729,0,0,1.525,0.8
