#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:0 V
#Ic:0 A
#Vbe:338.5301671 uV
#Ib:-34.1779881146 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
0,0,0.4934867301671892,-5.010641615353545e-08,5,0.495
0,0,0.5012729240104257,-6.507986585206701e-08,5,0.5024999999999999
0,0,0.5083820575194676,-4.457328833177184e-08,5,0.51
0,0,0.5158297211956068,-5.88957184781932e-08,5,0.5175
0,0,0.5242929753730378,-4.09932191663384e-08,5,0.525
0,0,0.5314021088820797,-5.466462976064977e-08,5,0.5325
0,0,0.5385112423911217,-3.415805224035482e-08,5,0.54
0,0,0.5459589060672608,-1.430249427216943e-08,5,0.5475
0,0,0.5523909792421083,-2.667186576226083e-08,5,0.555
0,0,0.5601771730853448,-7.467327346185639e-09,5,0.5625
0,0,0.5669477764272896,1.369026972621951e-08,5,0.57
0,0,0.5754110306047204,6.577075715268106e-08,5,0.5775
0,0,0.5818431037795679,1.217573618918034e-07,5,0.585
0,0,0.5889522372886099,1.764419275267053e-07,5,0.5925
0,0,0.5950457802963601,2.672575399325441e-07,5,0.6
0,0,0.6014778534712076,3.574221327862729e-07,5,0.6075
0,0,0.6075713964789579,4.824157333067185e-07,5,0.615
0,0,0.6133264093196109,6.422383414938808e-07,5,0.6225000000000001
0,0,0.6200970126615556,8.342858791393197e-07,5,0.63
0,0,0.6251749651680142,1.063766502659916e-06,5,0.6375
0,0,0.6302529176744727,1.293247126180512e-06,5,0.645
0,0,0.634992340013834,1.591734745482431e-06,5,0.6525
0,0,0.6393932321860981,1.89087338433646e-06,5,0.66
0,0,0.643455594191265,2.224841030857206e-06,5,0.6675
0,0,0.6475179561964317,2.59298666549256e-06,5,0.675
0,0,0.6512417880345014,3.064317284023842e-06,5,0.6825
0,0,0.6542885595383765,3.434415977315526e-06,5,0.6899999999999999
0,0,0.6576738612093488,3.906397615398919e-06,5,0.6975
0,0,0.660720632713224,4.344852284919815e-06,5,0.705
0,0,0.6630903438829047,4.818786981659539e-06,5,0.7125
0,0,0.6657985852196825,5.32624864696176e-06,5,0.72
0,0,0.6681682963893631,5.800183343701482e-06,5,0.7275
0,0,0.6708765377261411,6.44435696146213e-06,5,0.735
0,0,0.6729077187287245,6.953120665868569e-06,5,0.7425
0,0,0.6749388997313079,7.530240346504223e-06,5,0.75
0,0,0.676631550566794,8.108011046691988e-06,5,0.7575
0,0,0.6786627315693775,8.650952739213033e-06,5,0.765
0,0,0.6800168522377664,9.195196470838301e-06,5,0.7725
0,0,0.6817095030732526,9.772967171026063e-06,5,0.78
0,0,0.6834021539087388,1.045327183555765e-05,5,0.7875
0,0,0.6847562745771277,1.106587154341213e-05,5,0.795
0,0,0.6864489254126139,1.16778202317145e-05,5,0.8025
0,0,0.6878030460810028,1.229041993956898e-05,5,0.8100000000000001
0,0,0.6891571667493919,1.286884165930885e-05,5,0.8175
0,0,0.6905112874177808,1.354979734339255e-05,5,0.825
0,0,0.6915268779190725,1.409469209456992e-05,5,0.8325
0,0,0.6928809985874614,1.487818174299744e-05,5,0.84
