#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:3.769476828 mV
#Ic:37.13309425 uA
#Vbe:343.484059 uV
#Ib:-34.3484058979 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
0,0.01164837353656065,0.7225422571625534,0,5,1.185
0,0.01183403900781212,0.7232292252805124,0,5,1.1925
0,0.01205683757331388,0.7235727093394918,0,5,1.2
0,0.01224250304456535,0.7242596774574508,0,5,1.2075
0,0.01239103542156652,0.7246031615164302,0,5,1.215
0,0.01257670089281799,0.7252901296343892,0,5,1.2225
0,0.01272523326981917,0.7256336136933687,0,5,1.23
0,0.01287376564682034,0.7259770977523482,0,5,1.2375
0,0.01305943111807181,0.7263205818113276,0,5,1.245
0,0.01324509658932328,0.7266640658703071,0,5,1.2525
0,0.01339362896632445,0.7273510339882661,0,5,1.26
0,0.01357929443757592,0.7276945180472456,0,5,1.2675
0,0.01376495990882739,0.728038002106225,0,5,1.275
0,0.01391349228582857,0.7283814861652045,0,5,1.2825
0,0.01406202466282974,0.7290684542831635,0,5,1.29
0,0.01421055703983091,0.7290684542831635,0,5,1.2975
0,0.01443335560533268,0.7297554224011225,0,5,1.305
0,0.01461902107658414,0.7300989064601019,0,5,1.3125
0,0.01480468654783561,0.7304423905190814,0,5,1.32
0,0.01495321892483679,0.7307858745780609,0,5,1.3275
0,0.01513888439608825,0.7311293586370404,0,5,1.335
0,0.01528741677308943,0.7314728426960199,0,5,1.3425
0,0.01539881605584031,0.7318163267549993,0,5,1.35
0,0.01562161462134207,0.7321598108139789,0,5,1.3575
0,0.01577014699834325,0.7325032948729583,0,5,1.365
0,0.01595581246959472,0.7331902629909173,0,5,1.3725
0,0.01610434484659589,0.7335337470498967,0,5,1.38
0,0.01625287722359706,0.7338772311088763,0,5,1.3875
0,0.01640140960059824,0.7342207151678557,0,5,1.395
0,0.01654994197759941,0.7345641992268351,0,5,1.4025
0,0.01677274054310118,0.7349076832858147,0,5,1.41
0,0.01695840601435264,0.7352511673447941,0,5,1.4175
0,0.01710693839135382,0.7359381354627531,0,5,1.425
0,0.01725547076835499,0.7362816195217325,0,5,1.4325
0,0.01740400314535617,0.7362816195217325,0,5,1.44
0,0.01755253552235734,0.7366251035807121,0,5,1.4475
0,0.01773820099360881,0.7369685876396915,0,5,1.455
0,0.01788673337060999,0.7373120716986711,0,5,1.4625
0,0.01807239884186145,0.7376555557576505,0,5,1.47
0,0.01822093121886263,0.73799903981663,0,5,1.4775
0,0.01833233050161351,0.7383425238756095,0,5,1.485
0,0.01851799597286498,0.7390294919935684,0,5,1.4925
0,0.01866652834986615,0.7390294919935684,0,5,1.5
