0.405  0.005842  0.02681
0.415  0.01114  0.03481
0.425  -0.02161  0.03429
0.435  0.02899  0.03048
0.445  0.07548  0.0341
0.455  -0.005503  0.04254
0.465  0.00629  0.04062
0.475  -0.0007529  0.06919
0.485  -0.006161  0.0545
0.495  0.002062  0.04708
0.505  0.06529  0.0488
0.515  0.07315  0.04977
0.525  0.05332  0.04122
0.535  0.026  0.05785
0.545  0.1596  0.06146
0.555  0.118  0.04472
0.565  0.1316  0.04975
0.575  0.1743  0.06154
0.585  0.1474  0.0566
0.595  0.2219  0.06298
0.605  0.2537  0.09843
0.615  0.2735  0.08827
0.625  0.2775  0.06973
0.635  0.326  0.08924
0.645  0.2874  0.145
0.655  0.4641  0.09621
0.665  0.5713  0.2344
0.675  0.6623  0.1802
0.685  0.503  0.1306
0.695  0.5836  0.171
0.705  0.439  0.2079
0.715  0.4693  0.2244
0.725  0.3108  0.2008
0.735  0.6223  0.3276
0.745  0.2603  0.2558
0.755  0.05975  0.185
0.765  0.03176  0.2556
0.775  -0.1198  0.204
0.785  -0.3031  0.156
0.795  -0.261  0.1368
0.805  -0.5273  0.1613
0.815  -0.5054  0.1148
0.825  -0.3254  0.08718
0.835  -0.3549  0.09067
0.845  -0.4275  0.1188
0.855  -0.4449  0.1319
0.865  -0.427  0.1007
0.875  -0.5809  0.1435
0.885  -0.4743  0.1474
0.895  -0.4985  0.1034
0.905  -0.3996  0.08172
0.915  -0.4311  0.1176
0.925  -0.5072  0.1073
0.935  -0.4163  0.0951
0.945  -0.4447  0.1132
0.955  -0.4292  0.107
0.965  -0.4813  0.1232
0.975  -0.421  0.08303
0.985  -0.3038  0.08149
0.995  -0.3127  0.1096
1.005  -0.1789  0.09346
1.015  0.01567  0.1425
1.025  -0.1561  0.1678
1.035  -0.1697  0.0783
1.045  -0.0963  0.1215
1.055  -0.1787  0.08452
1.065  -0.05878  0.06166
1.075  -0.0318  0.06087
1.085  -0.1482  0.06549
1.095  0.02696  0.05966
1.105  0.0112  0.1038
1.115  -0.029  0.05383
1.125  0.04181  0.05662
1.135  0.1545  0.06781
1.145  0.07508  0.06542
1.155  0.09906  0.05499
1.165  0.1098  0.05651
1.175  0.08015  0.05527
1.185  0.0813  0.07993
1.195  0.02715  0.07253
1.205  0.1305  0.05724
1.215  0.101  0.05376
1.225  0.1051  0.0548
1.235  0.03489  0.05971
1.245  0.1211  0.06232
1.255  0.08261  0.06033
1.265  0.09748  0.05149
1.275  0.1735  0.06166
1.285  0.1794  0.05894
1.295  0.09801  0.05945
1.305  0.1405  0.07754
1.315  0.141  0.06922
1.325  0.1197  0.06229
1.335  0.1254  0.0559
1.345  0.1437  0.07129
1.355  0.1872  0.06299
1.365  -0.04768  0.1102
1.375  0.1106  0.06169
1.385  0.1174  0.05949
1.395  0.1604  0.05611
