0.405	0.04602	0.04049
0.415	0.1457	0.05328
0.425	-0.02907	-0.0705
0.435	0.06731	0.07706
0.445	0.187	0.08125
0.455	0.1895	0.08506
0.465	0.06719	0.2157
0.475	0.1996	0.09106
0.485	0.2098	0.1007
0.495	0.1885	0.1245
0.505	0.1385	0.0895
0.515	0.1999	0.1688
0.525	0.05193	0.1262
0.535	0.07068	0.2449
0.545	0.08411	0.1728
0.555	0.2114	0.1033
0.565	0.05453	0.1711
0.575	0.1613	0.1059
0.585	0.2783	0.1551
0.595	0.1132	0.1262
0.605	0.2194	0.0808
0.615	0.1859	0.1581
0.625	-0.03331	-0.1868
0.635	0.1211	0.2611
0.645	0.06639	0.2365
0.655	0.1808	0.1599
0.665	0.02706	0.152
0.675	0.005829	0.1979
0.685	0.07827	0.2687
0.695	0.1628	0.1863
0.705	-0.03916	-0.2471
0.715	-0.3604	-0.2113
0.725	-0.5055	-0.2285
0.735	-0.3188	-0.224
0.745	-0.4949	-0.2657
0.755	-0.5207	-0.3191
0.765	-0.895	-0.2675
0.775	-1.124	-0.4466
0.785	-0.9016	-0.5528
0.795	-0.5611	-0.2512
0.805	-0.7415	-0.3567
0.815	-0.5374	-0.198
0.825	-0.4359	-0.2858
0.835	-0.902	-0.3411
0.845	-0.793	-0.414
0.855	-0.4919	-0.3587
0.865	-0.5177	-0.3044
0.875	-0.519	-0.3228
0.885	-0.5324	-0.1982
0.895	-0.5237	-0.2985
0.905	-0.3859	-0.2665
0.915	-0.248	-0.2281
0.925	-0.4116	-0.1677
0.935	-0.5272	-0.1892
0.945	-0.4372	-0.1976
0.955	-0.3264	-0.264
0.965	-0.2563	-0.2542
0.975	-0.1445	-0.2258
0.985	-0.3885	-0.1954
0.995	-0.077	-0.2414
1.005	-0.2946	-0.1131
1.015	-0.09846	-0.1679
1.025	-0.1839	-0.1484
1.035	0.1151	0.1354
1.045	0.09008	0.1726
1.055	0.1697	0.1607
1.065	-0.07648	-0.1039
1.075	-0.05859	-0.2059
1.085	-0.09669	-0.1027
1.095	-0.09261	-0.1576
1.105	-0.03107	-0.1248
1.115	0.05352	0.1032
1.125	-0.09008	-0.1052
1.135	-0.03235	-0.09417
1.145	0.01972	0.1009
1.155	-0.0742	-0.1426
1.165	0.04952	0.145
1.175	0.2121	0.1892
1.185	-0.08006	-0.08538
1.195	0.1069	0.1383
1.205	0.08994	0.2055
1.215	0.085	0.1344
1.225	0.03707	0.1321
1.235	0.3113	0.2547
1.245	0.2445	0.1881
1.255	0.2889	0.2236
1.265	0.3725	0.1855
1.275	0.04936	0.1263
1.285	0.2562	0.1292
1.295	0.1114	0.1116
1.305	0.03907	0.1052
1.315	0.1759	0.1156
1.325	0.2865	0.1349
1.335	0.2041	0.1288
1.345	0.344	0.1643
1.355	0.2233	0.1175
1.365	0.2192	0.1287
1.375	0.3266	0.1358
1.385	0.1995	0.1373
1.395	0.172	0.1602
