0.405  0.01944  0.01948
0.415  0.02169  0.02037
0.425  0.04797  0.02825
0.435  -0.00805  0.02858
0.445  0.02396  0.02879
0.455  0.03773  0.04084
0.465  0.03338  0.03113
0.475  -0.001937  0.04121
0.485  -0.03774  0.09037
0.495  -0.01248  0.0442
0.505  -0.05771  0.1006
0.515  0.02049  0.05685
0.525  -0.005328  0.04288
0.535  0.003809  0.04596
0.545  0.0589  0.05414
0.555  -0.01488  0.05297
0.565  -0.0779  0.1057
0.575  -0.08557  0.1532
0.585  -0.04006  0.07092
0.595  -0.06758  0.06362
0.605  -0.09116  0.08348
0.615  -0.123  0.0651
0.625  -0.2457  0.1454
0.635  -0.1513  0.0862
0.645  -0.1502  0.079
0.655  -0.2481  0.1064
0.665  -0.1455  0.1234
0.675  -0.1497  0.1699
0.685  -0.1878  0.1556
0.695  -0.3612  0.1154
0.705  -0.5238  0.122
0.715  -0.4285  0.1672
0.725  -0.6143  0.1459
0.735  -0.5897  0.1736
0.745  -0.9166  0.1708
0.755  -1.008  0.1628
0.765  -1.101  0.2746
0.775  -1.083  0.171
0.785  -0.8688  0.2004
0.795  -0.9139  0.1816
0.805  -0.7246  0.1895
0.815  -0.7569  0.2255
0.825  -0.3905  0.1431
0.835  -0.3013  0.1385
0.845  -0.3482  0.1557
0.855  -0.3504  0.1339
0.865  -0.08138  0.1807
0.875  -0.2292  0.1435
0.885  -0.0988  0.1106
0.895  -0.1011  0.1396
0.905  0.01089  0.1166
0.915  0.04285  0.08967
0.925  -0.02218  0.1351
0.935  0.05298  0.143
0.945  0.04162  0.1073
0.955  -0.0292  0.09023
0.965  0.06004  0.09072
0.975  0.2027  0.09603
0.985  0.04444  0.07552
0.995  0.1153  0.07874
1.005  0.1651  0.09409
1.015  0.07771  0.06132
1.025  0.2101  0.07456
1.035  0.07588  0.0761
1.045  0.07116  0.09363
1.055  0.2652  0.08311
1.065  0.1717  0.1028
1.075  0.3073  0.1001
1.085  0.2125  0.09104
1.095  0.2329  0.1071
1.105  0.271  0.1004
1.115  0.3572  0.09179
1.125  0.1984  0.1464
1.135  0.2702  0.1091
1.145  0.3191  0.1251
1.155  0.416  0.1196
1.165  0.3052  0.1144
1.175  0.2613  0.1204
1.185  0.3245  0.112
1.195  0.333  0.1069
1.205  0.2995  0.1079
1.215  0.4228  0.1231
1.225  0.3069  0.09839
1.235  0.3035  0.1062
1.245  0.3305  0.08289
1.255  0.5588  0.117
1.265  0.3645  0.09126
1.275  0.3713  0.09975
1.285  0.4788  0.09803
1.295  0.4382  0.1015
1.305  0.4944  0.1188
1.315  0.3916  0.1001
1.325  0.3165  0.07478
1.335  0.4199  0.08414
1.345  0.4541  0.0931
1.355  0.4593  0.08692
1.365  0.3967  0.08168
1.375  0.4772  0.08741
1.385  0.3885  0.07775
1.395  0.452  0.09458
