0.405  -0.04276  0.07183
0.415  0.07041  0.1149
0.425  0.03197  0.1288
0.435  -0.09822  0.0957
0.445  -0.2414  0.1364
0.455  -0.1844  0.1076
0.465  -0.1268  0.1301
0.475  -0.1569  0.1534
0.485  -0.1327  0.213
0.495  -0.1582  0.1801
0.505  -0.4971  0.1503
0.515  -0.4154  0.09823
0.525  -0.3193  0.1027
0.535  -0.2715  0.1114
0.545  -0.4234  0.1171
0.555  -0.3805  0.0997
0.565  -0.4369  0.09737
0.575  -0.4419  0.1116
0.585  -0.4246  0.1083
0.595  -0.5748  0.112
0.605  -0.7965  0.2033
0.615  -0.7316  0.1604
0.625  -0.7285  0.1372
0.635  -0.8168  0.1698
0.645  -1.187  0.2628
0.655  -0.7051  0.1855
0.665  -1.333  0.4511
0.675  -1.272  0.3208
0.685  -1.39  0.2665
0.695  -1.976  0.3636
0.705  -1.816  0.4356
0.715  -2.221  0.4658
0.725  -2.382  0.4831
0.735  -2.771  0.6923
0.745  -2.831  0.6077
0.755  -2.641  0.3874
0.765  -2.773  0.7083
0.775  -2.386  0.5512
0.785  -1.603  0.4596
0.795  -1.338  0.4642
0.805  -0.7384  0.3435
0.815  -0.5587  0.2113
0.825  -0.5796  0.2723
0.835  -0.2869  0.31
0.845  -0.4236  0.3028
0.855  -0.17  0.1813
0.865  -0.1035  0.2653
0.875  -0.04405  0.292
0.885  0.08185  0.3205
0.895  0.06633  0.2456
0.905  0.01737  0.2654
0.915  -0.08335  0.1836
0.925  0.05953  0.168
0.935  0.07059  0.154
0.945  -0.07407  0.1909
0.955  0.0629  0.1414
0.965  0.04997  0.2425
0.975  -0.1269  0.135
0.985  -0.08441  0.1551
0.995  -0.2115  0.1653
1.005  0.03889  0.1917
1.015  -0.2246  0.1964
1.025  -0.1165  0.3286
1.035  -0.09211  0.1685
1.045  -0.1524  0.3559
1.055  -0.0299  0.2248
1.065  -0.2221  0.1935
1.075  0.04952  0.2486
1.085  -0.1617  0.1247
1.095  -0.05557  0.1888
1.105  0.2536  0.3029
1.115  -0.08062  0.1513
1.125  -0.2602  0.1967
1.135  -0.1246  0.1797
1.145  -0.02591  0.1354
1.155  0.06189  0.1339
1.165  -0.1817  0.1657
1.175  -0.08326  0.1677
1.185  -0.1082  0.1865
1.195  0.1099  0.1495
1.205  -0.004426  0.1361
1.215  -0.006796  0.1452
1.225  -0.1685  0.1476
1.235  -0.01159  0.1478
1.245  0.2785  0.1689
1.255  -0.01836  0.1654
1.265  -0.2082  0.175
1.275  -0.08997  0.1428
1.285  -0.03156  0.1586
1.295  0.1375  0.1821
1.305  0.1137  0.1374
1.315  0.02862  0.1451
1.325  -0.03178  0.1502
1.335  0.2942  0.1431
1.345  0.1098  0.1502
1.355  0.03702  0.1473
1.365  0.3032  0.1918
1.375  0.293  0.1946
1.385  0.1465  0.1473
1.395  0.06586  0.1719
