0.405  -0.03707  0.08056
0.415  -0.1296  0.1401
0.425  -0.1161  0.06866
0.435  -0.1468  0.08796
0.445  -0.1959  0.1602
0.455  -0.3013  0.1382
0.465  -0.1567  0.08106
0.475  -0.3218  0.1912
0.485  -0.3136  0.135
0.495  -0.4748  0.1912
0.505  -0.442  0.2081
0.515  -0.5745  0.2098
0.525  -0.3887  0.1623
0.535  -0.3849  0.1725
0.545  -0.4466  0.1735
0.555  -0.4203  0.144
0.565  -0.5263  0.1865
0.575  -0.3761  0.187
0.585  -0.4821  0.2719
0.595  -0.3536  0.2358
0.605  -0.2644  0.1594
0.615  -0.1511  0.1752
0.625  -0.138  0.2009
0.635  0.0136  0.1855
0.645  0.2737  0.4636
0.655  0.2179  0.3099
0.665  0.4055  0.461
0.675  0.4556  0.4624
0.685  0.6264  0.5135
0.695  0.8291  0.6388
0.705  0.9624  0.7081
0.715  1.024  0.649
0.725  1.461  0.8406
0.735  1.667  0.9025
0.745  1.688  0.7553
0.755  1.649  0.8696
0.765  1.991  0.8172
0.775  2.082  0.739
0.785  1.568  0.5395
0.795  1.095  0.5005
0.805  1.081  0.4902
0.815  1.042  0.4683
0.825  0.9343  0.3525
0.835  0.8073  0.3586
0.845  0.555  0.2831
0.855  0.391  0.3203
0.865  0.5166  0.3394
0.875  0.1762  0.2557
0.885  0.2088  0.3048
0.895  -0.02716  0.2698
0.905  -0.1964  0.1995
0.915  -0.06314  0.2789
0.925  -0.1537  0.28
0.935  0.1107  0.3348
0.945  -0.3026  0.2475
0.955  -0.1956  0.2645
0.965  -0.2742  0.1608
0.975  -0.5126  0.3449
0.985  -0.08489  0.2792
0.995  -0.3224  0.2968
1.005  -0.4905  0.1812
1.015  -0.2454  0.2292
1.025  -0.3579  0.234
1.035  -0.7077  0.2262
1.045  -0.5298  0.1873
1.055  -0.4609  0.1758
1.065  -0.7978  0.3118
1.075  -0.7267  0.2577
1.085  -0.5881  0.1257
1.095  -0.637  0.1371
1.105  -0.5395  0.1314
1.115  -0.7077  0.1543
1.125  -0.7218  0.2104
1.135  -0.8506  0.1602
1.145  -0.5028  0.1192
1.155  -0.6278  0.2058
1.165  -0.6683  0.2336
1.175  -0.7314  0.187
1.185  -0.6844  0.2756
1.195  -0.7295  0.1617
1.205  -0.6588  0.191
1.215  -0.9101  0.2469
1.225  -0.7898  0.3193
1.235  -0.8214  0.2698
1.245  -0.9381  0.3502
1.255  -0.839  0.2927
1.265  -0.6569  0.2355
1.275  -0.6474  0.2392
1.285  -0.8124  0.2494
1.295  -0.6781  0.2089
1.305  -0.5405  0.1665
1.315  -0.5193  0.1763
1.325  -0.3991  0.1082
1.335  -0.5724  0.1384
1.345  -0.6426  0.1345
1.355  -0.5358  0.1206
1.365  -0.648  0.1465
1.375  -0.7042  0.1476
1.385  -0.6428  0.1231
1.395  -0.6361  0.1228
