0.405	0.08385	0.03084
0.415	0.08137	0.0312
0.425	0.04805	0.02747
0.435	0.1307	0.04608
0.445	0.1956	0.06804
0.455	0.2032	0.07881
0.465	0.2444	0.06983
0.475	0.1889	0.07159
0.485	0.317	0.1273
0.495	0.2554	0.1037
0.505	0.2424	0.1191
0.515	0.2436	0.09155
0.525	0.3113	0.1006
0.535	0.1944	0.07381
0.545	0.287	0.07477
0.555	0.2346	0.07042
0.565	0.2704	0.08373
0.575	0.3214	0.07778
0.585	0.1846	0.05713
0.595	0.2782	0.08397
0.605	0.2881	0.1016
0.615	0.1664	0.07255
0.625	0.2363	0.07007
0.635	0.291	0.07197
0.645	0.1765	0.07427
0.655	0.3631	0.08849
0.665	0.2998	0.09964
0.675	0.2797	0.1153
0.685	0.2766	0.1183
0.695	0.4573	0.1033
0.705	0.2809	0.1127
0.715	0.1265	0.09663
0.725	0.1281	0.1114
0.735	0.199	0.1471
0.745	-0.1011	-0.178
0.755	-0.07678	-0.161
0.765	-0.1776	-0.1471
0.775	-0.3648	-0.1194
0.785	-0.3219	-0.1646
0.795	-0.5239	-0.1795
0.805	-0.2457	-0.1147
0.815	-0.1813	-0.1244
0.825	-0.1403	-0.1641
0.835	-0.3861	-0.1318
0.845	-0.2143	-0.09171
0.855	-0.1946	-0.1184
0.865	-0.1909	-0.09684
0.875	-0.1784	-0.1051
0.885	-0.09067	-0.1626
0.895	-0.1064	-0.09859
0.905	-0.05914	-0.1139
0.915	-0.09331	-0.09601
0.925	0.009499	0.1184
0.935	-0.04994	-0.1058
0.945	-0.0802	-0.1034
0.955	0.03974	0.09145
0.965	0.001913	0.07841
0.975	-0.1538	-0.07013
0.985	0.1011	0.1105
0.995	-0.06005	-0.0793
1.005	-0.01016	-0.09306
1.015	0.0007603	0.1281
1.025	0.05728	0.1537
1.035	0.03883	0.1528
1.045	-0.0457	-0.1025
1.055	0.02408	0.08314
1.065	-0.05034	-0.1572
1.075	0.04763	0.1069
1.085	0.08787	0.1049
1.095	-0.0129	-0.1172
1.105	0.09694	0.1517
1.115	0.1586	0.1746
1.125	0.1309	0.1374
1.135	-0.04067	-0.1282
1.145	-0.0178	-0.07815
1.155	0.06953	0.1876
1.165	-0.0106	-0.07902
1.175	-0.009936	-0.097
1.185	-0.1695	-0.1083
1.195	-0.01937	-0.09018
1.205	-0.04894	-0.08485
1.215	0.008461	0.093
1.225	-0.1514	-0.08963
1.235	-0.0963	-0.08771
1.245	-0.1324	-0.08642
1.255	-0.12	-0.09802
1.265	-0.2608	-0.124
1.275	0.0228	0.08908
1.285	-0.202	-0.08909
1.295	-0.1038	-0.08416
1.305	-0.04825	-0.08839
1.315	0.03678	0.08445
1.325	-0.2242	-0.1025
1.335	0.05061	0.08845
1.345	-0.103	-0.0872
1.355	-0.1248	-0.0895
1.365	0.01174	0.09083
1.375	-0.04904	-0.08036
1.385	0.004517	0.09819
1.395	0.02239	0.08643
