0.405  0.06214  0.03197
0.415  0.05254  0.03533
0.425  0.08766  0.04934
0.435  0.04722  0.03344
0.445  0.000364  0.03643
0.455  0.09305  0.05092
0.465  0.05291  0.04608
0.475  0.08247  0.05974
0.485  0.08864  0.05872
0.495  0.1282  0.07373
0.505  0.0901  0.04434
0.515  0.1984  0.05686
0.525  0.1857  0.07167
0.535  0.2717  0.08628
0.545  0.2624  0.06493
0.555  0.2316  0.08088
0.565  0.2169  0.06747
0.575  0.1931  0.06528
0.585  0.2073  0.07656
0.595  0.32  0.08638
0.605  0.3008  0.07667
0.615  0.2115  0.07756
0.625  0.2013  0.07926
0.635  0.168  0.08607
0.645  0.01038  0.09808
0.655  0.0128  0.1415
0.665  0.08002  0.1082
0.675  0.0142  0.1344
0.685  -0.03901  0.1691
0.695  -0.02815  0.122
0.705  -0.007834  0.1606
0.715  0.01368  0.1527
0.725  0.05579  0.1957
0.735  -0.1679  0.2423
0.745  0.02788  0.2013
0.755  -0.1377  0.136
0.765  -0.3343  0.2959
0.775  -0.2238  0.1891
0.785  -0.2911  0.2549
0.795  0.2729  0.2506
0.805  0.1051  0.2221
0.815  -0.1268  0.1448
0.825  0.09147  0.1736
0.835  0.1054  0.1151
0.845  0.3531  0.227
0.855  0.1372  0.1686
0.865  0.0457  0.1485
0.875  0.04249  0.1804
0.885  0.01879  0.1307
0.895  0.1559  0.1707
0.905  0.1566  0.1336
0.915  0.2357  0.2332
0.925  0.2611  0.1565
0.935  0.1586  0.1112
0.945  0.3817  0.1676
0.955  0.2939  0.1879
0.965  0.1442  0.1159
0.975  0.3014  0.1109
0.985  0.336  0.1639
0.995  0.5567  0.2724
1.005  0.8869  0.3205
1.015  1.145  0.4298
1.025  0.7936  0.2341
1.035  0.4881  0.2249
1.045  0.539  0.2015
1.055  0.4689  0.1879
1.065  0.5802  0.1856
1.075  0.5692  0.243
1.085  0.5799  0.1177
1.095  0.5078  0.1736
1.105  1.156  0.6213
1.115  0.6598  0.1278
1.125  1.093  0.5548
1.135  0.4436  0.149
1.145  0.3429  0.1237
1.155  0.3982  0.1192
1.165  0.4494  0.1514
1.175  0.787  0.1831
1.185  0.6586  0.1289
1.195  0.6408  0.1026
1.205  0.4431  0.1337
1.215  0.4332  0.1447
1.225  0.516  0.1452
1.235  0.4561  0.1192
1.245  0.5054  0.156
1.255  0.4521  0.1402
1.265  0.5336  0.1186
1.275  0.4332  0.1111
1.285  0.4922  0.1423
1.295  0.4383  0.1341
1.305  0.3928  0.09606
1.315  0.4082  0.1339
1.325  0.2975  0.09819
1.335  0.3497  0.1073
1.345  0.221  0.08567
1.355  0.4406  0.11
1.365  0.2978  0.08531
1.375  0.2916  0.09017
1.385  0.2763  0.07893
1.395  0.2985  0.09101
