0.405  0.01224  0.01865
0.415  0.0009809  0.01908
0.425  -0.005289  0.02367
0.435  0.02347  0.02116
0.445  -0.01317  0.02037
0.455  0.003817  0.0253
0.465  -0.01335  0.03101
0.475  -0.01532  0.04387
0.485  0.03073  0.02999
0.495  0.04268  0.03312
0.505  0.006045  0.02853
0.515  0.00583  0.02706
0.525  0.05916  0.03362
0.535  0.07326  0.0317
0.545  0.03227  0.03558
0.555  0.02691  0.04119
0.565  0.07402  0.03645
0.575  0.05946  0.03939
0.585  0.03029  0.03395
0.595  0.04483  0.03606
0.605  0.0407  0.04232
0.615  0.02721  0.04708
0.625  0.02982  0.04841
0.635  0.0906  0.04496
0.645  0.165  0.04829
0.655  0.1579  0.06659
0.665  0.1388  0.0478
0.675  0.1384  0.07897
0.685  0.2281  0.06225
0.695  0.09491  0.05541
0.705  0.2164  0.07095
0.715  0.2083  0.06631
0.725  0.2128  0.09534
0.735  0.1637  0.09503
0.745  0.2213  0.1001
0.755  0.03332  0.05994
0.765  0.03627  0.06916
0.775  -0.05696  0.06779
0.785  -0.08913  0.06749
0.795  -0.1138  0.07276
0.805  -0.1836  0.09406
0.815  -0.1079  0.07573
0.825  -0.09801  0.0618
0.835  -0.1852  0.09821
0.845  -0.1562  0.09944
0.855  -0.12  0.0542
0.865  -0.1828  0.06238
0.875  -0.1497  0.08115
0.885  -0.2695  0.07641
0.895  -0.1746  0.0603
0.905  -0.1381  0.06047
0.915  -0.158  0.0734
0.925  -0.147  0.0551
0.935  -0.1728  0.0829
0.945  -0.142  0.04756
0.955  -0.1176  0.05533
0.965  -0.1484  0.04854
0.975  -0.1129  0.05894
0.985  -0.01631  0.04553
0.995  -0.06585  0.03453
1.005  -0.0477  0.04781
1.015  -0.07786  0.04613
1.025  -0.04093  0.04397
1.035  0.01343  0.03676
1.045  -0.1275  0.07171
1.055  0.1382  0.135
1.065  -0.00647  0.04063
1.075  0.001051  0.03252
1.085  0.107  0.1578
1.095  -0.01821  0.03379
1.105  0.08201  0.1529
1.115  0.1046  0.1103
1.125  -0.001093  0.08579
1.135  0.01834  0.04285
1.145  -0.0963  0.09219
1.155  0.09981  0.05353
1.165  0.1261  0.1166
1.175  0.06603  0.04514
1.185  0.06534  0.05378
1.195  0.1049  0.05198
1.205  -0.01577  0.06072
1.215  0.1642  0.1056
1.225  0.04442  0.06763
1.235  0.1697  0.116
1.245  -0.04818  0.08908
1.255  0.09146  0.07289
1.265  0.06383  0.07353
1.275  0.03969  0.06684
1.285  -0.1113  0.08068
1.295  -0.04138  0.08405
1.305  -0.0159  0.113
1.315  0.01117  0.1194
1.325  0.07853  0.05067
1.335  0.09546  0.09252
1.345  0.1186  0.1336
1.355  -0.003868  0.05845
1.365  -0.09112  0.06506
1.375  -0.01164  0.08016
1.385  -0.03815  0.05909
1.395  0.04434  0.0521
