0.405	0.1033	0.09482
0.415	0.1259	0.09588
0.425	0.03628	0.1045
0.435	0.0837	0.09622
0.445	0.2004	0.1806
0.455	0.1223	0.123
0.465	0.2016	0.1342
0.475	0.0455	0.1869
0.485	0.1884	0.1838
0.495	0.1731	0.1376
0.505	0.272	0.1517
0.515	0.1321	0.1283
0.525	-0.01288	-0.1724
0.535	0.06243	0.1584
0.545	0.2961	0.3495
0.555	0.1811	0.2094
0.565	0.3555	0.4214
0.575	0.2987	0.2338
0.585	0.007635	0.2907
0.595	0.05098	0.2073
0.605	-0.07513	-0.4482
0.615	-0.005164	-0.1883
0.625	-0.1838	-0.3376
0.635	0.04088	0.3227
0.645	-0.352	-0.3178
0.655	-0.2447	-0.3221
0.665	-0.1194	-0.291
0.675	-0.06086	-0.1652
0.685	-0.4141	-0.5701
0.695	-0.2439	-0.3394
0.705	-0.749	-0.5709
0.715	-0.5745	-0.4672
0.725	-1.281	-0.6334
0.735	-0.9453	-0.5461
0.745	-1.062	-0.3908
0.755	-1.595	-0.5566
0.765	-1.913	-0.721
0.775	-0.9152	-0.4324
0.785	-0.7413	-0.3895
0.795	-0.7102	-0.3355
0.805	-1.026	-0.3784
0.815	-1.15	-0.5727
0.825	-1.127	-0.4787
0.835	-0.6216	-0.3285
0.845	-0.5498	-0.5008
0.855	-0.8126	-0.4309
0.865	-0.5682	-0.2924
0.875	-0.449	-0.2881
0.885	-0.3634	-0.2115
0.895	-0.4344	-0.2003
0.905	-0.5707	-0.2282
0.915	-0.1995	-0.2617
0.925	-0.4818	-0.2132
0.935	-0.4531	-0.1829
0.945	-0.3758	-0.2379
0.955	-0.3325	-0.1525
0.965	-0.6419	-0.1874
0.975	-0.749	-0.1993
0.985	-0.516	-0.2594
0.995	-0.2693	-0.1944
1.005	-0.2948	-0.1479
1.015	-0.1211	-0.1743
1.025	0.06562	0.2235
1.035	-0.2376	-0.1747
1.045	-0.2056	-0.1356
1.055	-0.03196	-0.1187
1.065	-0.294	-0.2504
1.075	-0.3076	-0.1465
1.085	-0.2186	-0.09184
1.095	0.01626	0.1234
1.105	0.123	0.1354
1.115	-0.06771	-0.242
1.125	-0.05778	-0.1117
1.135	-0.268	-0.1778
1.145	-0.02094	-0.08622
1.155	-0.06987	-0.09832
1.165	0.0926	0.1383
1.175	0.1182	0.1701
1.185	0.1559	0.1761
1.195	-0.1195	-0.1343
1.205	-0.03316	-0.1199
1.215	0.01522	0.1441
1.225	0.1218	0.1523
1.235	0.1375	0.1941
1.245	-0.005801	-0.2039
1.255	0.1626	0.1588
1.265	0.2822	0.2016
1.275	0.2999	0.1881
1.285	0.2739	0.2184
1.295	0.09543	0.1297
1.305	0.1723	0.1395
1.315	0.1691	0.1759
1.325	0.2687	0.1952
1.335	0.07161	0.109
1.345	0.2641	0.1305
1.355	0.1184	0.1147
1.365	0.178	0.1381
1.375	0.2365	0.1324
1.385	0.1528	0.1575
1.395	0.06686	0.1039
