0.405  0.1304  0.06071
0.415  0.1264  0.08095
0.425  0.119  0.05853
0.435  0.1172  0.0536
0.445  0.1755  0.06233
0.455  0.2206  0.136
0.465  0.2959  0.1069
0.475  0.3161  0.2093
0.485  0.2576  0.1788
0.495  0.274  0.1353
0.505  0.2009  0.08362
0.515  0.2647  0.1308
0.525  0.4253  0.1304
0.535  0.3475  0.1172
0.545  0.3538  0.1198
0.555  0.4732  0.1511
0.565  0.414  0.1194
0.575  0.4907  0.1384
0.585  0.2769  0.155
0.595  0.4421  0.1328
0.605  0.5967  0.1601
0.615  0.3301  0.2088
0.625  0.4067  0.1381
0.635  0.6063  0.1846
0.645  0.5326  0.1442
0.655  0.1679  0.2329
0.665  0.3305  0.1858
0.675  0.2369  0.1779
0.685  -0.02396  0.1702
0.695  0.1707  0.2637
0.705  -0.2097  0.2137
0.715  -0.3943  0.1784
0.725  -0.3311  0.1828
0.735  -0.7246  0.1886
0.745  -0.7568  0.3456
0.755  -1  0.2596
0.765  -1.169  0.3254
0.775  -1.443  0.3399
0.785  -1.363  0.2617
0.795  -1.451  0.2873
0.805  -1.586  0.2958
0.815  -1.173  0.2498
0.825  -1.163  0.2255
0.835  -1.218  0.3021
0.845  -0.8281  0.146
0.855  -1.054  0.1756
0.865  -0.7925  0.1556
0.875  -0.6487  0.1586
0.885  -0.6393  0.1322
0.895  -0.6414  0.1156
0.905  -0.548  0.2232
0.915  -0.6324  0.1647
0.925  -0.2952  0.1931
0.935  -0.3605  0.1502
0.945  -0.4011  0.155
0.955  -0.1878  0.1049
0.965  -0.2838  0.1313
0.975  -0.1618  0.1091
0.985  0.04847  0.1769
0.995  -0.0963  0.09615
1.005  -0.08531  0.1036
1.015  -0.06125  0.1185
1.025  0.03122  0.08238
1.035  0.08213  0.1052
1.045  0.1913  0.1338
1.055  0.1697  0.1168
1.065  0.1166  0.1135
1.075  0.1255  0.106
1.085  0.2646  0.1013
1.095  0.2002  0.09971
1.105  0.3203  0.1568
1.115  0.3054  0.1032
1.125  0.3298  0.09067
1.135  0.455  0.1291
1.145  0.3634  0.1233
1.155  0.2385  0.08642
1.165  0.3764  0.1092
1.175  0.3454  0.09479
1.185  0.4756  0.1494
1.195  0.3847  0.1066
1.205  0.5005  0.1188
1.215  0.3213  0.1148
1.225  0.528  0.1127
1.235  0.3838  0.1192
1.245  0.4872  0.1191
1.255  0.5101  0.1281
1.265  0.3881  0.1243
1.275  0.649  0.156
1.285  0.3307  0.1107
1.295  0.3652  0.1079
1.305  0.4733  0.1261
1.315  0.5092  0.1181
1.325  0.2673  0.1058
1.335  0.4255  0.1041
1.345  0.4802  0.1567
1.355  0.3296  0.1159
1.365  0.3715  0.115
1.375  0.5291  0.1557
1.385  0.4142  0.1305
1.395  0.4811  0.1249
