0.405	-0.01168	-0.01383
0.415	-0.01209	-0.01507
0.425	0.01845	0.01717
0.435	0.01234	0.01573
0.445	-0.004876	-0.02062
0.455	-0.02812	-0.01785
0.465	0.003109	0.02072
0.475	-0.005844	-0.02558
0.485	-0.03756	-0.02236
0.495	-0.006059	-0.02601
0.505	-0.0118	-0.0245
0.515	-0.0338	-0.03019
0.525	0.03603	0.0286
0.535	-0.02635	-0.04516
0.545	-0.05678	-0.04631
0.555	-0.07341	-0.037
0.565	-0.07404	-0.0323
0.575	-0.08502	-0.03519
0.585	-0.1498	-0.1054
0.595	-0.1749	-0.07682
0.605	-0.1677	-0.07646
0.615	-0.2011	-0.06863
0.625	-0.237	-0.06394
0.635	-0.1501	-0.06558
0.645	-0.2113	-0.06599
0.655	-0.3373	-0.07483
0.665	-0.232	-0.0735
0.675	-0.4029	-0.0729
0.685	-0.2892	-0.09536
0.695	-0.4967	-0.1301
0.705	-0.5422	-0.1189
0.715	-0.5687	-0.1082
0.725	-0.8153	-0.2053
0.735	-0.8134	-0.1649
0.745	-0.8213	-0.1749
0.755	-0.8257	-0.1825
0.765	-0.9165	-0.1978
0.775	-0.8683	-0.1795
0.785	-0.6917	-0.1238
0.795	-0.5246	-0.09662
0.805	-0.4714	-0.09975
0.815	-0.5574	-0.1949
0.825	-0.3781	-0.0962
0.835	-0.4854	-0.09979
0.845	-0.4143	-0.1271
0.855	-0.345	-0.08527
0.865	-0.2279	-0.06528
0.875	-0.2608	-0.07939
0.885	-0.1198	-0.09755
0.895	-0.2452	-0.08163
0.905	-0.1543	-0.06877
0.915	-0.1875	-0.06531
0.925	-0.05472	-0.07962
0.935	-0.06712	-0.1001
0.945	-0.0989	-0.1009
0.955	-0.04863	-0.07427
0.965	-0.04995	-0.06095
0.975	-0.1585	-0.07544
0.985	-0.01059	-0.05931
0.995	0.03728	0.06517
1.005	-0.01014	-0.07362
1.015	0.07168	0.07863
1.025	0.09371	0.05559
1.035	0.0402	0.0568
1.045	0.07186	0.07434
1.055	0.08475	0.06462
1.065	0.1726	0.05741
1.075	0.05245	0.05454
1.085	0.1022	0.05949
1.095	0.05366	0.06258
1.105	0.1286	0.1142
1.115	0.1973	0.09354
1.125	0.1822	0.08928
1.135	0.156	0.08199
1.145	0.2015	0.06665
1.155	0.2676	0.09143
1.165	0.2188	0.09313
1.175	0.1944	0.1158
1.185	0.156	0.1164
1.195	0.3491	0.09273
1.205	0.2581	0.1214
1.215	0.3251	0.1326
1.225	0.3635	0.1247
1.235	0.3299	0.09479
1.245	0.4691	0.1204
1.255	0.5719	0.1649
1.265	0.4776	0.2063
1.275	0.3644	0.09841
1.285	0.5194	0.158
1.295	0.491	0.09574
1.305	0.5404	0.1533
1.315	0.579	0.1404
1.325	0.5852	0.2049
1.335	0.641	0.1476
1.345	0.5803	0.1351
1.355	0.4951	0.09504
1.365	0.6204	0.1556
1.375	0.5024	0.1198
1.385	0.5468	0.1456
1.395	0.4974	0.114
