0.405  -0.002448  0.01623
0.415  -0.003032  0.01404
0.425  0.001546  0.01773
0.435  -0.02047  0.01417
0.445  0.02595  0.01825
0.455  -0.01717  0.01695
0.465  -0.007424  0.02318
0.475  -0.01505  0.0253
0.485  -0.04789  0.02215
0.495  -0.009225  0.02724
0.505  -0.03213  0.03171
0.515  -0.002603  0.03422
0.525  -0.00906  0.03369
0.535  -0.05093  0.04099
0.545  -0.03202  0.03568
0.555  -0.1293  0.07568
0.565  -0.04295  0.05071
0.575  -0.07491  0.04137
0.585  -0.07652  0.05858
0.595  -0.1139  0.07193
0.605  -0.0803  0.04678
0.615  -0.2115  0.0759
0.625  -0.1531  0.1196
0.635  -0.1008  0.06
0.645  -0.17  0.07357
0.655  -0.2122  0.06831
0.665  -0.3495  0.1039
0.675  -0.3015  0.07472
0.685  -0.3621  0.08384
0.695  -0.3918  0.1029
0.705  -0.4684  0.1146
0.715  -0.7191  0.1705
0.725  -0.5769  0.1411
0.735  -0.6375  0.1104
0.745  -0.7562  0.1337
0.755  -0.9237  0.2352
0.765  -0.6687  0.1767
0.775  -0.6215  0.1229
0.785  -0.5725  0.1828
0.795  -0.5545  0.1426
0.805  -0.3548  0.1207
0.815  -0.5383  0.1477
0.825  -0.5018  0.1621
0.835  -0.3382  0.1053
0.845  -0.2455  0.09854
0.855  -0.2388  0.0825
0.865  -0.3324  0.1298
0.875  -0.2725  0.08333
0.885  -0.2002  0.07222
0.895  -0.09119  0.09759
0.905  -0.1601  0.07095
0.915  -0.1116  0.08907
0.925  -0.1133  0.05896
0.935  -0.1452  0.1086
0.945  -0.09478  0.06175
0.955  -0.09481  0.0685
0.965  -0.04441  0.06589
0.975  -0.04358  0.0669
0.985  0.04138  0.06639
0.995  0.02055  0.06489
1.005  0.06937  0.05173
1.015  0.009836  0.06227
1.025  0.04597  0.06342
1.035  0.04989  0.04955
1.045  0.05845  0.05678
1.055  0.08505  0.07774
1.065  0.07634  0.0685
1.075  0.03756  0.08783
1.085  0.1307  0.06414
1.095  0.2513  0.0841
1.105  0.1192  0.07615
1.115  0.06974  0.1124
1.125  0.2371  0.07936
1.135  0.1507  0.06425
1.145  0.1325  0.07808
1.155  0.1217  0.08671
1.165  0.1046  0.09441
1.175  0.319  0.1149
1.185  0.1999  0.0806
1.195  0.2477  0.1187
1.205  0.1054  0.08913
1.215  0.248  0.1469
1.225  0.1404  0.106
1.235  0.1919  0.07995
1.245  0.2822  0.07791
1.255  0.2364  0.09266
1.265  0.482  0.1322
1.275  0.3887  0.1646
1.285  0.3385  0.1175
1.295  0.4643  0.1959
1.305  0.5172  0.2448
1.315  0.498  0.1676
1.325  0.5169  0.1422
1.335  0.533  0.2161
1.345  0.5178  0.1769
1.355  0.5373  0.1592
1.365  0.5062  0.1652
1.375  0.6081  0.2057
1.385  0.5404  0.1452
1.395  0.5061  0.1368
