0.405	0.09427	0.02569
0.415	0.08774	0.0251
0.425	0.1266	0.03011
0.435	0.0749	0.02864
0.445	0.08272	0.02745
0.455	0.1348	0.04668
0.465	0.1814	0.08355
0.475	0.2069	0.05856
0.485	0.2287	0.1045
0.495	0.1937	0.06822
0.505	0.1986	0.05894
0.515	0.2369	0.08628
0.525	0.2079	0.1111
0.535	0.2459	0.09963
0.545	0.2497	0.07671
0.555	0.1617	0.05871
0.565	0.1964	0.06361
0.575	0.2065	0.04723
0.585	0.2577	0.06133
0.595	0.1355	0.05938
0.605	0.2765	0.06144
0.615	0.1583	0.056
0.625	0.2239	0.05983
0.635	0.1066	0.08469
0.645	0.2008	0.0628
0.655	0.1899	0.0662
0.665	0.2763	0.07507
0.675	0.3034	0.07428
0.685	0.01455	0.09178
0.695	0.1083	0.07736
0.705	0.1607	0.08716
0.715	0.2221	0.109
0.725	0.1198	0.1088
0.735	0.1249	0.1183
0.745	0.0473	0.125
0.755	-0.003527	-0.1061
0.765	-0.1614	-0.1223
0.775	-0.1967	-0.115
0.785	-0.3683	-0.1035
0.795	-0.3045	-0.09959
0.805	-0.1214	-0.09385
0.815	-0.0735	-0.1531
0.825	-0.2127	-0.08932
0.835	-0.1626	-0.09268
0.845	-0.1194	-0.1241
0.855	-0.1011	-0.08321
0.865	-0.1734	-0.07831
0.875	-0.1156	-0.07745
0.885	-0.09102	-0.08696
0.895	-0.09063	-0.08372
0.905	-0.05894	-0.0897
0.915	-0.004456	-0.08264
0.925	-0.05228	-0.1003
0.935	-0.1317	-0.1065
0.945	-0.0781	-0.1145
0.955	-0.02028	-0.1018
0.965	-0.08067	-0.07709
0.975	0.06009	0.1172
0.985	0.004382	0.1186
0.995	-0.09291	-0.07552
1.005	0.03415	0.1466
1.015	0.0468	0.06496
1.025	0.1125	0.1154
1.035	0.121	0.1242
1.045	0.04317	0.1202
1.055	0.02493	0.09945
1.065	0.02053	0.0913
1.075	0.03839	0.1112
1.085	0.02856	0.09038
1.095	0.025	0.1102
1.105	0.0319	0.1606
1.115	0.05447	0.07797
1.125	0.03257	0.1395
1.135	-0.0311	-0.07843
1.145	0.05919	0.1008
1.155	0.001691	0.1032
1.165	-0.09267	-0.07029
1.175	-0.1162	-0.122
1.185	-0.03608	-0.1582
1.195	-0.1036	-0.09734
1.205	-0.2237	-0.08997
1.215	-0.1987	-0.0876
1.225	-0.2881	-0.1048
1.235	-0.1913	-0.0815
1.245	-0.1887	-0.08204
1.255	-0.4006	-0.1238
1.265	-0.3428	-0.1519
1.275	-0.1643	-0.0924
1.285	-0.1782	-0.1024
1.295	-0.3136	-0.08608
1.305	-0.351	-0.1288
1.315	-0.2424	-0.09127
1.325	-0.2712	-0.1333
1.335	-0.3005	-0.09654
1.345	-0.2157	-0.09468
1.355	-0.1898	-0.08875
1.365	-0.3033	-0.0987
1.375	-0.2041	-0.08202
1.385	-0.1675	-0.09
1.395	-0.1716	-0.08309
