0.405  0.009209  0.02435
0.415  -0.02285  0.02539
0.425  0.0339  0.0354
0.435  0.01565  0.02901
0.445  0.02668  0.03596
0.455  -0.01887  0.02882
0.465  0.04212  0.07202
0.475  -0.0066  0.05173
0.485  0.003181  0.04536
0.495  -0.003315  0.06126
0.505  -0.06372  0.04683
0.515  -0.00975  0.03863
0.525  0.04616  0.09469
0.535  0.00782  0.06758
0.545  0.003975  0.07201
0.555  0.02353  0.08598
0.565  -0.03744  0.04665
0.575  0.01865  0.09279
0.585  0.008361  0.05082
0.595  -0.03045  0.04826
0.605  -0.01687  0.05648
0.615  -0.05422  0.06819
0.625  0.01898  0.08053
0.635  0.009529  0.06071
0.645  -0.007094  0.05197
0.655  0.003129  0.05728
0.665  0.002522  0.06998
0.675  -0.05348  0.06522
0.685  0.01551  0.0646
0.695  0.006213  0.06865
0.705  -0.06177  0.09927
0.715  0.01568  0.07793
0.725  0.06106  0.07298
0.735  0.1517  0.09253
0.745  -0.02172  0.1395
0.755  0.207  0.0836
0.765  0.07704  0.1397
0.775  -0.04328  0.1292
0.785  0.0975  0.09677
0.795  0.08093  0.1033
0.805  0.06383  0.1129
0.815  0.1611  0.06725
0.825  0.1098  0.09734
0.835  0.01794  0.1043
0.845  0.04005  0.1483
0.855  0.03506  0.09439
0.865  0.003279  0.1106
0.875  0.1499  0.1238
0.885  0.1118  0.1362
0.895  0.07138  0.1195
0.905  0.08292  0.1252
0.915  0.1598  0.1347
0.925  0.0162  0.09098
0.935  0.09661  0.1254
0.945  0.06938  0.1042
0.955  0.01741  0.1068
0.965  0.02739  0.09604
0.975  0.1571  0.159
0.985  0.05038  0.05219
0.995  0.06695  0.05782
1.005  -0.02193  0.09209
1.015  0.1638  0.1222
1.025  0.0411  0.05092
1.035  0.1065  0.07449
1.045  0.06444  0.08261
1.055  -0.1277  0.09571
1.065  0.02091  0.07151
1.075  0.06817  0.05528
1.085  0.001151  0.07616
1.095  0.04594  0.0534
1.105  -0.0309  0.08857
1.115  -0.05586  0.08277
1.125  0.08004  0.1148
1.135  0.03164  0.04102
1.145  -0.03216  0.08286
1.155  -0.02319  0.0977
1.165  -0.04154  0.08056
1.175  0.002214  0.04443
1.185  -0.0328  0.07886
1.195  0.03423  0.04274
1.205  -0.04906  0.0966
1.215  0.02045  0.1402
1.225  -0.007419  0.06697
1.235  0.03988  0.07715
1.245  0.02252  0.08527
1.255  0.004963  0.05368
1.265  0.06412  0.08296
1.275  0.1186  0.08583
1.285  0.05099  0.06101
1.295  0.09988  0.08434
1.305  0.06057  0.06208
1.315  -0.02142  0.09253
1.325  0.05588  0.04798
1.335  0.006776  0.06617
1.345  0.01643  0.05294
1.355  -0.02484  0.05683
1.365  0.06901  0.0567
1.375  -0.003977  0.08866
1.385  -0.006979  0.05131
1.395  0.05555  0.04095
