0.405  0.7017  0.1457
0.415  0.7576  0.1609
0.425  0.8047  0.1439
0.435  0.9705  0.1754
0.445  1.109  0.2769
0.455  0.973  0.16
0.465  0.9438  0.2593
0.475  1.1  0.2534
0.485  1.229  0.3711
0.495  1.329  0.2117
0.505  1.455  0.244
0.515  1.532  0.2398
0.525  1.701  0.3973
0.535  1.713  0.3048
0.545  1.68  0.2492
0.555  2.041  0.3537
0.565  2.011  0.2808
0.575  2.123  0.2911
0.585  2.477  0.3677
0.595  2.498  0.3663
0.605  2.899  0.3162
0.615  3.088  0.3703
0.625  3.513  0.4626
0.635  3.574  0.4259
0.645  4.486  0.7741
0.655  4.359  0.9623
0.665  5.595  0.7557
0.675  5.86  0.8501
0.685  6.741  1.069
0.695  7.986  0.8593
0.705  9.012  1.141
0.715  10.72  1.149
0.725  11.64  1.324
0.735  12.39  1.636
0.745  14.61  1.532
0.755  14.8  1.547
0.765  14.98  1.83
0.775  14.53  1.915
0.785  13.57  1.64
0.795  13.05  1.355
0.805  12.55  1.402
0.815  11.11  1.156
0.825  10.1  1.071
0.835  9.203  1.01
0.845  8.79  0.9662
0.855  8.378  0.9999
0.865  7.485  0.8317
0.875  6.808  0.8659
0.885  6.426  0.8717
0.895  6.096  0.7051
0.905  5.519  0.6899
0.915  5.413  0.7494
0.925  5.228  0.5962
0.935  4.974  0.5702
0.945  4.837  0.5739
0.955  4.784  0.5104
0.965  4.552  0.5935
0.975  4.326  0.4766
0.985  4.161  0.4887
0.995  3.915  0.4462
1.005  3.734  0.4258
1.015  3.455  0.5059
1.025  3.769  0.4987
1.035  3.333  0.3658
1.045  3.364  0.5993
1.055  3.365  0.4411
1.065  3.231  0.3801
1.075  3.494  0.4244
1.085  2.965  0.3199
1.095  3.018  0.3686
1.105  3.177  0.4076
1.115  2.835  0.3158
1.125  2.722  0.3494
1.135  2.545  0.3128
1.145  2.779  0.3267
1.155  2.857  0.3241
1.165  2.7  0.2985
1.175  2.596  0.2845
1.185  2.63  0.2832
1.195  2.728  0.3023
1.205  2.65  0.3098
1.215  2.724  0.2926
1.225  2.725  0.3066
1.235  2.926  0.3181
1.245  3.313  0.3641
1.255  2.911  0.3216
1.265  2.936  0.3139
1.275  3.05  0.3444
1.285  3.028  0.3228
1.295  3.083  0.3471
1.305  3.122  0.3515
1.315  2.931  0.3401
1.325  2.616  0.2993
1.335  2.704  0.3111
1.345  2.793  0.3279
1.355  2.679  0.3038
1.365  2.742  0.3967
1.375  2.724  0.368
1.385  2.393  0.2999
1.395  2.315  0.2781
