0.405	0.6644	0.07726
0.415	0.7799	0.09615
0.425	0.5993	0.09934
0.435	0.7776	0.1057
0.445	0.9729	0.129
0.455	1.061	0.143
0.465	0.8549	0.2446
0.475	1.136	0.1481
0.485	1.145	0.1574
0.495	1.207	0.1729
0.505	1.115	0.1434
0.515	1.298	0.2138
0.525	1.166	0.1729
0.535	1.319	0.2761
0.545	1.417	0.2224
0.555	1.56	0.1855
0.565	1.496	0.2255
0.575	1.629	0.1918
0.585	1.921	0.2437
0.595	1.877	0.2255
0.605	2.18	0.2327
0.615	2.274	0.2716
0.625	2.388	0.2979
0.635	2.734	0.3679
0.645	2.979	0.3734
0.655	3.309	0.3634
0.665	3.632	0.3921
0.675	4.107	0.4512
0.685	4.688	0.526
0.695	5.294	0.5586
0.705	5.922	0.6387
0.715	6.535	0.6838
0.725	7.195	0.7498
0.735	8.096	0.8358
0.745	8.723	0.9054
0.755	9.388	0.9799
0.765	9.489	0.9807
0.775	8.79	0.9741
0.785	8.307	0.9801
0.795	8.043	0.8483
0.805	7.106	0.7903
0.815	6.806	0.7063
0.825	6.411	0.6865
0.835	5.565	0.6379
0.845	5.142	0.627
0.855	5.083	0.5889
0.865	4.545	0.5275
0.875	4.281	0.5071
0.885	4.079	0.4424
0.895	3.892	0.4757
0.905	3.824	0.4399
0.915	3.781	0.4313
0.925	3.691	0.3989
0.935	3.399	0.3757
0.945	3.394	0.3795
0.955	3.311	0.4061
0.965	3.358	0.4099
0.975	3.298	0.3897
0.985	2.763	0.3257
0.995	2.73	0.3506
1.005	2.557	0.2909
1.015	2.403	0.2918
1.025	2.242	0.2614
1.035	2.524	0.2817
1.045	2.454	0.2973
1.055	2.422	0.2942
1.065	2.059	0.229
1.075	2.033	0.2597
1.085	2.018	0.2238
1.095	2.055	0.2409
1.105	2.129	0.2355
1.115	2.061	0.2319
1.125	2.145	0.2369
1.135	2.133	0.2356
1.145	2.171	0.2429
1.155	2.242	0.2532
1.165	2.312	0.2726
1.175	2.455	0.3088
1.185	2.174	0.2358
1.195	2.409	0.28
1.205	2.369	0.3047
1.215	2.423	0.2793
1.225	2.472	0.2812
1.235	2.641	0.3574
1.245	2.722	0.3323
1.255	2.72	0.3443
1.265	2.749	0.3317
1.275	2.501	0.2782
1.285	2.436	0.2759
1.295	2.393	0.2641
1.305	2.238	0.2495
1.315	2.357	0.2645
1.325	2.452	0.2866
1.335	2.334	0.2655
1.345	2.407	0.2873
1.355	2.381	0.2755
1.365	2.25	0.259
1.375	2.186	0.2696
1.385	2.14	0.2592
1.395	2.167	0.2614
