0.405	-0.04646	-0.1524
0.415	-0.007193	-0.1974
0.425	0.06448	0.1647
0.435	-0.0824	-0.1121
0.445	-0.01606	-0.1287
0.455	0.02512	0.1734
0.465	0.021	0.1841
0.475	-0.03427	-0.1366
0.485	0.04578	0.2572
0.495	-0.1322	-0.1029
0.505	-0.0571	-0.2331
0.515	-0.1961	-0.1468
0.525	-0.206	-0.1234
0.535	-0.1509	-0.3461
0.545	-0.06877	-0.1714
0.555	-0.3108	-0.127
0.565	-0.1973	-0.1786
0.575	-0.4093	-0.1586
0.585	-0.351	-0.169
0.595	-0.2699	-0.1928
0.605	-0.4552	-0.2792
0.615	-0.504	-0.3133
0.625	-0.5093	-0.3975
0.635	-0.735	-0.3135
0.645	-0.513	-0.4397
0.655	-0.9318	-0.6218
0.665	-0.7374	-0.6219
0.675	-0.7842	-0.7081
0.685	-0.7148	-0.8633
0.695	-0.7924	-1.004
0.705	-0.5174	-1.214
0.715	-0.1597	-0.7764
0.725	0.5685	0.7993
0.735	0.5918	1.002
0.745	1.222	1.125
0.755	1.856	1.353
0.765	2.351	1.224
0.775	3.299	0.4668
0.785	2.857	0.559
0.795	3.158	0.4817
0.805	3.26	0.3806
0.815	3.477	0.492
0.825	3.548	0.4118
0.835	3.468	0.4113
0.845	3.279	0.4411
0.855	3.436	0.4116
0.865	3.201	0.4353
0.875	2.849	0.3668
0.885	2.993	0.398
0.895	3.008	0.39
0.905	2.73	0.4322
0.915	2.366	0.4154
0.925	2.653	0.4274
0.935	2.489	0.4897
0.945	2.383	0.4419
0.955	2.549	0.315
0.965	2.298	0.4323
0.975	2.123	0.4575
0.985	2.175	0.3492
0.995	2.269	0.4056
1.005	2	0.2834
1.015	2.03	0.4457
1.025	2.042	0.2859
1.035	1.93	0.2977
1.045	1.946	0.3867
1.055	1.99	0.4025
1.065	1.822	0.3178
1.075	1.664	0.3248
1.085	1.851	0.338
1.095	2.044	0.2441
1.105	1.949	0.2294
1.115	2.052	0.2923
1.125	1.746	0.2366
1.135	1.972	0.2861
1.145	1.647	0.2175
1.155	1.989	0.303
1.165	1.772	0.2428
1.175	1.853	0.3116
1.185	1.555	0.2145
1.195	1.606	0.2443
1.205	1.68	0.2417
1.215	1.683	0.2793
1.225	1.582	0.257
1.235	1.74	0.3085
1.245	1.604	0.2447
1.255	1.882	0.4622
1.265	1.658	0.2461
1.275	1.861	0.2753
1.285	1.772	0.2925
1.295	1.715	0.2447
1.305	1.766	0.2753
1.315	1.466	0.2035
1.325	1.617	0.2134
1.335	1.398	0.2014
1.345	1.593	0.2402
1.355	1.544	0.2212
1.365	1.462	0.2051
1.375	1.264	0.1969
1.385	1.54	0.192
1.395	1.577	0.2642
