0.405	-0.03327	-0.02114
0.415	0.005174	0.01975
0.425	0.02583	0.02496
0.435	0.01419	0.03314
0.445	0.01463	0.03296
0.455	0.01703	0.03585
0.465	-0.01707	-0.03692
0.475	0.07011	0.04303
0.485	0.0316	0.05127
0.495	0.01702	0.04839
0.505	-0.02587	-0.09339
0.515	0.003581	0.0418
0.525	-0.06968	-0.1152
0.535	0.02134	0.06451
0.545	-0.06345	-0.06404
0.555	-0.08405	-0.07978
0.565	0.02603	0.06704
0.575	-0.05658	-0.05747
0.585	-0.06446	-0.09739
0.595	-0.1001	-0.0543
0.605	-0.0187	-0.06353
0.615	-0.09841	-0.06382
0.625	-0.09666	-0.08245
0.635	-0.05745	-0.1013
0.645	-0.1744	-0.07002
0.655	-0.275	-0.1024
0.665	-0.1344	-0.126
0.675	-0.1806	-0.1066
0.685	-0.3516	-0.1073
0.695	-0.4123	-0.1878
0.705	-0.4439	-0.1173
0.715	-0.395	-0.1438
0.725	-0.3261	-0.2339
0.735	-0.4796	-0.1742
0.745	-0.5898	-0.1379
0.755	-0.8015	-0.1495
0.765	-0.7222	-0.1685
0.775	-0.9138	-0.2662
0.785	-0.6145	-0.1612
0.795	-0.6789	-0.1897
0.805	-0.6886	-0.2765
0.815	-0.4831	-0.1598
0.825	-0.387	-0.1334
0.835	-0.4442	-0.2116
0.845	-0.2794	-0.1349
0.855	-0.2954	-0.1448
0.865	-0.07477	-0.203
0.875	-0.1562	-0.1549
0.885	-0.1438	-0.132
0.895	-0.1316	-0.1181
0.905	0.0148	0.1615
0.915	-0.01419	-0.1081
0.925	0.03096	0.1132
0.935	0.1765	0.1469
0.945	-0.07784	-0.08375
0.955	0.1213	0.1334
0.965	-0.06517	-0.07719
0.975	0.1218	0.09184
0.985	0.08157	0.09631
0.995	0.02215	0.0762
1.005	0.07496	0.07205
1.015	0.08805	0.08148
1.025	0.09403	0.07543
1.035	-0.05073	-0.1647
1.045	0.2424	0.08787
1.055	0.1506	0.06713
1.065	0.09976	0.1053
1.075	0.1036	0.09378
1.085	0.1587	0.08138
1.095	0.1107	0.1364
1.105	0.1679	0.07239
1.115	0.08846	0.1477
1.125	0.1885	0.1548
1.135	0.1582	0.1407
1.145	0.1676	0.1457
1.155	0.1914	0.1608
1.165	0.1234	0.09135
1.175	0.1426	0.09457
1.185	0.2309	0.1223
1.195	0.2855	0.1382
1.205	0.2736	0.09131
1.215	0.1685	0.09193
1.225	0.3724	0.1281
1.235	0.3127	0.1033
1.245	0.3332	0.1169
1.255	0.3062	0.08899
1.265	0.3236	0.1087
1.275	0.3238	0.1145
1.285	0.3556	0.1061
1.295	0.3388	0.1021
1.305	0.3946	0.1596
1.315	0.273	0.09547
1.325	0.4779	0.1483
1.335	0.3886	0.08101
1.345	0.2534	0.07181
1.355	0.5583	0.1544
1.365	0.2927	0.1274
1.375	0.3693	0.07115
1.385	0.378	0.1006
1.395	0.4798	0.09589
