czas,masa
0,541.994960212202
4.72602739726028,541.993103448276
9.95641344956414,541.954111405835
14.9252801992528,541.95225464191
19.8941469489415,541.905835543766
24.7758405977584,541.903978779841
50.0560398505604,539.297082228117
55.0249066002491,539.248806366048
60.2117061021171,539.246949602122
65.1369863013699,539.248806366048
70.0622665006227,539.200530503979
75.2926525529265,539.211671087533
80.2615193026152,539.196816976127
